year,averagemwh,Rainfall amount (millimetres),Daily global solar exposure (MJ/m*m),Minimum temperature (Degree C),Maximum temperature (Degree C)
2023,25.801662395833336,0.0,23.1,13.3,21.6
2023,30.66948802083333,0.0,19.4,12.6,20.3
2023,30.23530614583333,0.0,24.1,13.1,21.3
2023,30.98110750000002,0.0,25.9,9.7,19.2
2023,31.18639406249999,0.0,10.6,8.7,16.7
2023,31.003602500000014,0.0,24.8,7.3,17.8
2023,25.553686249999995,0.0,25.9,11.7,17.2
2023,25.968827291666667,0.0,21.7,12.1,18.0
2023,32.122694895833334,0.0,7.5,9.8,21.3
2023,32.86728958333332,7.6,2.5,7.4,20.4
2023,31.5069490625,0.0,21.8,7.2,18.9
2023,23.58931020833333,0.0,2.7,8.8,22.3
2023,32.15026697916668,0.0,4.4,8.6,18.8
2023,31.7686528125,0.0,24.0,12.2,20.0
2023,33.67713083333333,0.0,12.8,13.4,20.0
2023,33.244651145833345,0.0,2.1,13.8,20.8
2023,33.52517489583333,0.0,24.3,13.9,21.4
2023,27.275035625,0.0,16.3,12.6,21.7
2023,27.5172471875,0.0,16.7,14.4,17.7
2023,32.20715447916666,0.0,12.4,10.9,18.4
2023,32.439914479166674,0.0,26.3,10.7,20.6
2023,33.63329541666666,0.0,28.7,9.3,19.8
2023,34.373139583333334,0.0,26.7,9.2,21.2
2023,32.35953052083334,0.0,23.9,9.8,23.3
2023,27.837409999999995,0.0,27.5,10.3,25.5
2023,26.483733020833345,0.0,14.7,11.2,23.7
2023,27.8222096875,0.0,27.9,12.6,23.6
2023,25.5431965625,0.0,5.4,16.1,28.3
2023,21.78353541666667,0.0,20.7,17.2,25.9
2023,21.45201885416667,1.8,27.7,17.5,21.8
2023,23.899741145833342,0.0,23.5,15.6,25.4
2023,24.35485489583333,0.0,27.3,13.4,23.2
2023,25.46047645833333,0.0,20.4,14.0,17.6
2023,27.16769062500001,6.4,14.5,11.7,16.1
2023,30.077785312499994,6.4,25.4,10.5,17.8
2023,25.405686354166672,52.1,30.4,12.2,18.3
2023,24.98697666666668,11.7,32.2,12.1,21.4
2023,29.69202333333333,2.5,23.5,10.0,23.3
2023,29.06511614583332,0.0,22.0,14.4,21.7
2023,27.81291770833334,0.0,31.4,10.2,22.1
2023,26.8704425,0.0,16.3,8.8,19.6
2023,25.816319999999987,0.0,28.5,8.9,19.6
2023,22.923547916666664,0.0,9.8,8.9,21.7
2023,20.184725000000004,0.0,24.7,19.9,24.3
2023,23.73705114583333,0.0,29.2,18.2,25.9
2023,23.7331984375,0.0,9.9,18.6,22.2
2023,23.77020479166667,1.8,25.4,18.6,22.6
2023,24.252220729166662,1.0,22.3,19.8,24.3
2023,23.457011458333337,3.6,15.3,20.4,24.3
2023,21.729724062500008,0.0,6.1,16.7,25.0
2023,21.255012604166662,0.0,2.2,15.6,24.9
2023,26.842301145833343,0.0,11.6,16.1,25.3
2023,25.461752083333334,0.0,30.6,16.5,24.1
2023,26.93735666666666,0.0,23.8,17.3,24.7
2023,26.771943645833343,0.0,7.2,16.4,24.7
2023,30.90308770833333,1.5,9.2,9.7,19.7
2023,35.15184916666666,0.0,19.7,9.3,17.5
2023,29.77000020833333,0.0,30.7,11.9,16.1
2023,30.84044427083333,0.0,32.0,12.5,16.8
2023,30.391303125,0.0,21.0,12.8,16.6
2023,30.67928385416666,4.0,22.7,11.9,14.4
2023,29.006207395833314,4.0,31.6,5.8,15.4
2023,27.77261604166668,0.0,16.4,8.7,15.9
2023,26.671696666666666,0.0,30.4,9.3,16.6
2023,26.242592708333344,0.5,9.1,10.3,18.2
2023,29.1087584375,0.5,3.4,12.6,16.6
2023,38.80311677083333,0.0,5.0,5.8,18.7
2023,28.455496249999992,0.0,22.7,12.8,19.2
2023,34.21070979166668,0.0,13.1,9.3,17.0
2023,37.3226290625,0.0,4.7,6.0,15.1
2023,40.43405958333334,0.0,16.3,8.3,14.7
2023,32.894538125000004,0.0,16.0,9.7,15.4
2023,33.758614791666666,0.0,15.6,9.7,15.4
2023,35.302641979166665,0.5,14.1,6.1,15.6
2023,35.32546395833333,0.5,22.8,5.8,15.2
2023,38.04154562499998,0.5,19.7,7.8,15.7
2023,39.06910479166668,0.5,25.5,5.9,17.2
2023,36.77771031250001,0.0,20.4,3.0,16.0
2023,34.358764166666674,0.0,27.1,1.9,16.6
2023,32.502280000000006,0.0,13.1,4.7,18.1
2023,34.8217634375,0.0,27.6,2.7,18.1
2023,37.82182635416667,0.0,28.1,8.3,17.6
2023,34.63247312500002,0.0,23.6,2.9,19.4
2023,31.56455708333333,0.5,21.8,6.0,19.4
2023,32.03420375,0.0,17.6,8.6,17.2
2023,29.661593541666672,30.5,4.1,3.8,14.9
2023,29.83576479166665,19.0,18.0,3.4,16.2
2023,31.75415947916665,0.5,15.3,1.8,16.4
2023,31.37257750000001,0.0,24.2,5.9,21.1
2023,32.97241229166666,0.0,25.9,4.8,16.7
2023,34.038191874999995,0.0,9.7,1.9,16.4
2023,34.54191822916666,0.0,26.4,6.6,15.4
2023,29.351625416666675,0.0,26.4,8.6,16.1
2023,29.390352395833343,0.0,23.0,6.6,15.8
2023,35.88517666666666,0.0,9.9,9.9,16.4
2023,36.82597010416666,18.0,0.5,7.5,20.9
2023,34.10683208333334,0.0,23.3,7.2,18.6
2023,33.526971458333335,0.0,3.8,3.8,17.7
2023,38.72807385416667,74.5,18.1,4.4,15.7
2023,35.028176979166666,68.0,10.2,4.0,16.0
2023,34.00729062500001,5.0,14.0,1.6,16.3
2023,33.34655010416666,2.5,16.7,2.5,14.2
2023,33.851733125,0.0,18.4,4.1,14.2
2023,30.51363916666665,0.0,15.9,8.3,14.9
2023,33.96846854166667,35.0,11.1,7.5,15.6
2023,32.52861770833332,13.5,15.3,8.6,19.0
2023,36.286543854166666,10.0,16.4,7.1,17.8
2023,34.96248072916667,0.0,17.8,8.3,16.9
2023,33.80848604166666,0.0,19.0,8.4,17.3
2023,35.03896114583333,10.0,0.2,7.2,18.3
2023,38.21816510416665,0.0,9.1,9.2,19.3
2023,36.23093354166667,0.0,4.0,5.6,13.6
2023,37.807873750000006,0.0,10.9,2.1,15.4
2023,29.78285760416668,13.5,5.9,4.2,14.7
2023,33.40424187500001,0.0,2.9,4.9,14.5
2023,38.69291552083332,2.0,1.6,7.2,15.0
2023,37.1525365625,0.0,8.4,6.1,17.2
2023,37.32999145833333,0.0,17.4,8.4,20.7
2023,34.081655625,0.0,4.7,6.4,15.6
2023,32.41070864583333,0.0,8.5,9.3,15.3
2023,30.073470416666662,2.0,4.2,11.9,16.4
2023,31.688463125,0.0,6.0,10.6,17.5
2023,32.67399520833332,0.0,6.6,6.0,19.4
2023,33.494154166666675,0.0,2.2,4.8,20.4
2023,31.60356656249998,0.0,14.5,12.3,16.6
2023,32.19606041666666,0.0,15.6,8.3,18.4
2023,33.1467446875,0.0,16.1,8.2,19.7
2023,34.19642052083332,16.5,15.1,10.6,20.3
2023,30.436499895833325,2.5,16.2,5.6,16.9
2023,31.608503437500016,4.0,15.7,1.9,18.3
2023,28.29550510416668,3.0,13.3,7.9,15.9
2023,27.732621770833333,0.0,16.2,6.8,16.2
2023,25.35369208333334,0.0,13.3,4.7,16.2
2023,25.032236458333333,2.5,15.6,10.0,14.1
2023,27.8428028125,0.0,15.6,6.4,16.2
2023,31.334954479166665,2.0,15.4,9.1,14.2
2023,34.185602395833335,0.5,14.9,7.0,20.4
2023,31.2195209375,0.0,15.0,6.4,17.6
2023,34.579115208333334,0.0,14.0,8.6,24.0
2023,33.423913229166665,0.5,5.3,8.6,24.3
2023,28.003206875,0.0,6.6,9.2,20.6
2023,29.68696375000001,0.0,13.8,5.3,19.3
2023,32.13426416666665,0.0,13.9,5.8,24.6
2023,30.009659895833348,0.0,13.5,11.7,20.1
2023,28.577193958333343,0.0,11.7,6.4,16.4
2023,28.83703166666667,0.0,11.3,8.9,17.3
2023,29.29423614583334,0.0,7.6,4.2,20.1
2023,30.34273729166668,0.5,6.5,11.0,20.3
2023,26.07082510416668,0.5,9.2,7.3,18.2
2023,27.67910270833332,0.0,4.5,6.4,18.3
2023,24.74810760416668,0.0,11.4,7.2,20.8
2023,24.87487114583333,0.0,9.4,10.8,25.8
2023,32.141956562500006,1.0,10.3,9.6,18.8
2023,30.324617916666664,0.0,3.2,11.4,24.7
2023,28.17435697916668,0.0,4.1,9.2,31.4
2023,24.98071135416666,0.0,5.3,14.3,16.7
2023,27.21393000000001,1.5,6.9,11.4,18.1
2023,23.326940312500003,0.0,12.1,7.9,25.7
2023,24.411101770833326,10.0,7.3,9.8,27.0
2023,24.52132093749999,0.0,6.0,13.8,23.0
2023,29.415852395833337,0.0,4.1,9.2,30.7
2023,34.365779895833334,0.0,4.6,10.0,13.1
2023,30.41121083333334,0.0,11.6,10.3,19.4
2023,30.692065625,3.5,7.5,10.4,19.4
2023,31.286739999999995,0.0,7.1,11.1,27.2
2023,28.468235104166663,0.0,6.5,13.6,26.1
2023,25.317828229166665,0.0,9.3,13.1,21.7
2023,26.2312871875,0.0,6.9,11.8,23.6
2023,22.766838645833328,0.0,10.8,13.8,25.4
2023,22.06090697916668,0.0,10.4,15.3,26.7
2023,25.006545625,0.0,9.2,15.4,18.1
2023,26.87010197916665,0.0,8.6,15.0,22.2
2023,27.656496562500013,0.0,10.6,15.3,19.6
2023,31.69495458333333,2.0,8.7,12.0,20.7
2023,22.93256437500001,21.5,4.9,10.7,27.8
2023,22.659885729166664,11.5,5.9,11.5,30.8
2023,21.469566354166663,2.0,10.3,14.8,20.0
2023,23.58022791666666,0.0,10.3,12.8,15.3
2023,23.885445000000008,0.0,10.4,12.7,17.5
2023,24.90941156250001,0.0,10.1,12.5,17.8
2023,24.64554885416668,0.0,7.5,12.3,19.2
2023,24.69980489583332,0.0,9.9,11.9,18.3
2023,24.424134583333323,0.0,10.9,12.3,20.4
2023,21.065742291666663,4.5,10.7,8.8,23.3
2023,24.80064572916667,11.5,9.4,10.4,27.8
2023,23.6779015625,0.5,8.8,15.3,26.9
2023,22.22513989583334,0.0,10.4,15.2,36.4
2023,25.152674687500006,0.0,10.6,17.5,19.6
2023,27.672859687500008,0.5,10.7,12.8,28.1
2023,26.610363645833345,20.5,10.9,14.4,20.0
2023,23.43221270833335,8.5,11.0,13.6,26.7
2023,23.691258437500007,25.5,7.2,14.7,32.8
2023,29.80220520833333,15.0,9.3,17.1,25.0
2023,28.3460490625,0.0,5.0,16.2,32.0
2023,26.23819479166666,0.0,6.3,19.4,30.7
2023,25.772349791666667,0.0,10.9,11.7,20.8
2023,25.468520625,0.0,11.0,14.2,18.6
2023,28.338936250000003,0.0,11.1,13.6,16.6
2023,26.70810052083334,0.0,11.5,12.3,19.2
2023,26.907357395833326,0.0,11.6,13.4,21.7
2023,25.154979270833334,0.0,9.1,10.1,27.9
2023,22.008025312500006,0.0,8.1,14.7,30.8
2023,20.067499687500003,1.5,11.8,15.2,36.1
2023,21.47771395833335,0.0,9.2,24.4,36.7
2023,25.25213958333333,0.0,4.6,14.3,20.6
2023,25.31415541666668,0.0,8.1,10.1,17.8
2023,25.52499802083334,0.0,0.6,9.3,18.6
2023,25.52499802083334,0.0,12.5,9.4,21.1
2023,25.52499802083334,0.0,11.3,14.8,20.6
2023,25.52499802083334,0.0,9.8,12.1,21.7
2023,25.52499802083334,0.0,3.1,13.1,28.7
2023,25.52499802083334,0.0,2.1,20.4,34.7
2023,25.52499802083334,27.0,11.6,21.6,30.6
2023,25.52499802083334,2.0,4.2,14.2,26.1
2023,25.52499802083334,0.0,12.8,13.9,23.3
2023,25.52499802083334,1.5,12.9,15.0,23.1
2023,25.52499802083334,0.0,6.5,12.9,19.2
2023,25.52499802083334,0.0,13.1,7.5,22.8
2023,25.52499802083334,0.0,12.4,9.7,33.1
2023,25.52499802083334,0.0,14.1,13.4,38.1
2023,25.52499802083334,0.0,14.0,15.1,22.5
2023,25.52499802083334,12.0,12.7,15.6,21.4
2023,25.52499802083334,0.0,15.4,16.6,22.2
2023,25.52499802083334,0.0,13.5,12.8,16.7
2023,25.52499802083334,0.0,15.1,13.2,19.7
2023,25.52499802083334,5.5,15.2,10.3,21.1
2023,20.209230729166663,0.0,12.0,9.2,27.1
2023,19.66567708333333,0.0,10.7,14.3,26.9
2023,19.612635000000008,0.0,11.4,14.4,27.2
2023,19.612635000000008,0.0,10.1,13.6,28.6
2023,19.612635000000008,0.0,13.9,14.0,32.8
2023,19.612635000000008,0.0,7.6,15.6,38.9
2023,19.612635000000008,0.0,4.5,19.7,26.1
2023,19.612635000000008,0.0,18.4,14.2,26.2
2023,19.612635000000008,0.0,15.7,11.1,28.6
2023,19.612635000000008,0.0,17.1,12.8,27.8
2023,19.612635000000008,0.0,17.8,15.6,31.3
2023,18.29138822916666,0.0,16.7,16.4,35.7
2023,18.165788125,0.0,8.8,15.3,24.3
2023,18.26955791666666,0.0,18.2,14.2,20.6
2023,18.790514062500005,0.0,18.7,10.8,23.4
2023,19.881425208333333,0.0,6.7,13.2,22.9
2023,19.881425208333333,0.0,5.7,12.8,22.1
2023,19.881425208333333,0.0,12.6,14.3,21.2
2023,19.881425208333333,0.0,17.1,13.6,23.4
2023,19.881425208333333,0.0,19.3,12.3,27.9
2023,19.881425208333333,0.0,21.6,10.0,34.3
2023,19.881425208333333,0.0,19.8,15.7,32.2
2023,19.881425208333333,0.0,16.1,18.6,33.9
2023,19.881425208333333,0.0,5.8,18.3,30.7
2023,19.881425208333333,3.5,16.8,22.8,31.7
2023,19.881425208333333,0.0,20.4,15.7,30.0
2023,19.881425208333333,0.0,5.1,18.9,21.7
2023,19.881425208333333,0.0,16.3,19.7,20.3
2023,19.881425208333333,0.0,23.1,17.2,21.4
2023,19.881425208333333,12.5,19.8,14.9,23.3
2023,19.881425208333333,3.0,16.9,18.3,23.3
2023,19.881425208333333,0.0,19.4,16.7,27.3
2023,19.881425208333333,0.0,24.7,16.6,31.4
2023,19.881425208333333,0.0,19.7,20.3,21.7
2023,19.881425208333333,0.0,6.4,20.0,20.3
2023,19.881425208333333,0.0,15.5,17.7,19.2
2023,19.881425208333333,0.0,21.5,16.7,21.1
2023,19.881425208333333,0.0,19.2,16.4,21.1
2023,19.881425208333333,0.0,24.8,16.1,25.6
2023,19.881425208333333,0.0,20.4,16.1,29.2
2023,19.881425208333333,0.0,9.1,19.4,21.7
2023,19.881425208333333,1.0,19.2,16.2,26.9
2023,19.881425208333333,0.0,21.4,11.1,34.2
2023,19.881425208333333,11.5,25.8,13.9,33.1
2023,19.881425208333333,5.0,26.9,22.8,28.3
2023,19.881425208333333,14.5,26.3,20.6,29.2
2023,19.881425208333333,15.5,26.6,21.1,35.8
2023,19.881425208333333,0.5,2.3,20.1,33.3
2023,19.881425208333333,2.5,20.6,21.4,24.4
2023,19.881425208333333,0.0,20.3,20.6,25.8
2023,19.881425208333333,0.0,14.7,16.6,36.1
2023,19.881425208333333,0.0,15.2,16.8,26.7
2023,19.881425208333333,0.0,15.5,21.1,29.2
2023,20.325669375000004,0.0,7.9,22.2,38.6
2023,19.7240090625,0.0,16.9,20.3,41.1
2023,18.918129270833333,0.0,29.4,22.2,27.8
2023,21.973778750000008,0.0,29.2,22.1,22.5
2023,22.4659215625,7.0,29.4,17.9,28.2
2023,21.66021927083333,0.0,25.7,18.1,28.6
2023,23.434545624999995,0.0,27.8,13.2,30.0
2023,20.80247604166666,0.0,30.6,16.1,31.0
2023,17.752285312499996,0.0,30.7,16.9,31.4
2023,18.87243447916668,0.0,8.8,19.7,22.5
2023,18.989715000000007,0.0,26.9,17.5,25.8
2023,21.311699270833333,0.0,31.0,17.1,28.4
2023,20.64674885416667,0.5,31.7,18.4,27.2
2023,21.35828177083333,0.5,32.1,18.8,26.9
2023,20.14276739583333,0.0,31.0,14.7,27.2
2023,23.378493749999983,0.0,12.0,16.4,26.4
2023,23.197429583333346,0.0,24.1,14.9,28.3
2023,22.721696041666675,0.0,23.8,16.7,28.9
2023,25.798789479166672,6.0,31.5,14.3,29.2
2023,25.798789479166672,10.0,26.8,13.8,35.4
2023,21.982905,0.0,24.8,15.4,33.1
2023,18.5670790625,11.5,32.2,18.1,35.8
2023,22.335523750000004,0.0,30.3,18.9,26.1
2023,20.21412708333333,0.0,33.1,21.1,29.3
2023,21.993413125000004,0.0,33.4,19.2,29.4
2023,22.72794197916665,0.0,24.7,20.8,30.1
2023,28.07145791666667,2.0,25.9,17.8,33.8
2023,25.99401916666668,3.0,27.6,17.1,27.8
2023,30.85523635416666,4.5,25.8,18.9,27.2
2023,31.92447197916668,0.0,23.9,16.8,28.6
2023,25.53800572916668,4.5,28.9,16.9,31.9
2023,23.29872072916666,0.5,32.6,21.2,33.3
2023,22.95911291666667,0.0,32.8,19.7,29.2
2023,28.89344177083332,0.0,15.8,18.6,29.7
2023,23.24372,0.0,6.2,19.4,21.1
2023,18.632563229166674,0.0,26.4,16.9,20.2
2023,19.9365996875,0.0,27.6,15.0,21.9
2023,24.898760416666672,0.0,33.3,14.2,20.0
2023,25.57483708333333,0.0,21.2,15.8,24.4
2023,23.89628812500001,0.0,32.6,17.5,31.2
2023,23.95821791666667,1.0,28.6,18.1,31.7
2023,23.490052291666668,0.0,14.9,18.1,28.6
2023,30.6201290625,0.0,19.5,17.5,28.6
2023,24.42523510416667,0.0,15.0,19.4,29.7
2023,22.49220802083333,0.0,24.2,16.1,28.6
2023,22.54734052083333,0.0,31.4,19.4,30.0
2023,21.0618478125,0.0,31.6,19.2,27.8
2023,22.815580312500003,0.0,27.1,18.6,23.9
2023,26.15975302083334,0.0,31.4,15.8,28.3
2023,31.04308166666665,0.0,21.6,19.9,24.4
2023,25.79330562499999,0.0,30.4,20.3,27.5
2023,31.480021145833337,0.0,27.6,20.4,30.6
2023,28.229619374999995,0.0,21.5,18.9,31.9
2023,25.06168614583333,0.0,28.1,18.6,26.9
2023,22.64960708333333,16.0,28.7,19.7,27.8
2023,21.097506354166672,3.5,33.2,19.7,25.6
2023,20.96924927083334,0.5,32.8,18.9,26.6
2023,25.80854364583333,1.5,19.5,18.6,28.6
2023,25.654219895833325,0.0,27.0,17.6,26.8
2023,24.926289791666665,1.5,31.3,17.1,27.2
2023,24.06746291666666,0.0,9.2,16.9,24.7
2023,23.876151145833333,0.0,22.1,12.3,25.3
2023,23.710930208333327,0.0,20.4,10.8,26.6
2023,22.553513125,1.0,25.4,12.5,26.4
2023,23.4684190625,0.5,22.1,14.4,28.4
2023,36.9734453125,7.0,25.3,13.8,26.6
2023,33.439718437500005,4.5,29.8,16.4,26.8
2023,24.79783114583334,14.0,21.4,16.9,27.8
2023,21.684417083333333,1.5,4.7,18.3,30.3
2023,22.614534062499995,0.0,10.1,14.4,20.0
2023,25.937774479166663,0.0,21.8,18.1,24.2
2023,25.35094270833334,2.0,26.0,12.7,25.8
2023,24.544268854166663,0.0,17.9,10.4,31.1
2023,24.32883708333334,0.0,9.9,14.7,25.0
2023,23.89724854166668,0.0,24.2,13.3,22.8
2023,30.730670312500006,0.0,2.9,17.9,25.0
2023,26.616845833333333,0.0,17.3,15.6,27.5
2023,28.356443125,0.0,29.6,21.4,28.3
2023,35.054095,3.5,17.2,17.5,21.7
2023,26.35624635416667,0.0,28.7,16.4,25.6
2023,22.32283343750001,0.0,23.2,15.6,28.3
2023,23.03801770833334,0.0,32.1,16.9,24.4
2023,23.20772958333333,0.0,31.9,12.8,22.1
2023,22.3079646875,0.0,31.3,13.6,20.6
2023,23.179230625,0.0,24.9,8.6,22.8
2023,22.464675312499995,5.5,26.6,8.6,25.0
2023,24.33485572916666,3.0,31.2,10.3,26.4
2023,24.466322604166667,0.0,30.3,7.5,27.5
2023,22.313846145833324,0.0,30.3,8.6,28.2
2023,19.690456666666662,0.0,28.3,10.6,25.0
2023,22.67269833333333,0.0,21.0,15.1,26.6
2023,24.908120625,0.0,29.8,19.2,26.1
2023,22.69473552083333,12.5,5.9,11.1,23.9
2023,22.260959687500005,1.0,11.8,11.0,20.1
2023,22.12016416666667,0.0,28.7,16.1,23.3
2023,23.729926875,0.0,27.3,10.3,24.4
2023,21.498041562500003,4.5,16.4,11.4,26.7
2023,19.13986927083334,0.0,25.2,16.1,18.3
2023,18.398564062500004,0.0,9.0,17.8,20.8
2023,20.205916354166664,0.0,22.3,16.1,13.8
2023,22.608292500000005,0.0,28.9,10.6,13.8
2023,23.33400218749999,0.0,6.7,10.6,16.1
2023,22.68492770833333,0.0,13.2,7.2,18.8
2023,22.36588968749999,0.0,25.1,5.6,14.2
2023,19.920501875000003,0.0,17.6,4.2,19.4
2023,22.27838239583332,0.0,26.5,7.5,15.0
2023,21.89082833333333,0.0,27.5,6.1,17.8
2023,22.692614375,0.0,26.3,8.4,18.1
2023,21.22881979166667,0.0,0.6,6.1,18.2
2023,25.566973125000008,0.0,6.3,9.9,19.7
2023,22.359551770833324,0.0,9.4,9.4,15.8
2023,25.93509729166667,0.0,13.1,11.7,16.4
2023,22.504471770833334,0.0,23.6,5.3,15.8
2023,23.467283437500004,0.0,26.5,6.7,15.3
2023,21.43382458333333,0.0,25.5,5.6,15.8
2023,24.18260479166666,26.0,24.9,8.3,17.5
2023,22.56870614583333,3.5,24.2,7.7,18.9
2023,21.779610729166663,0.0,25.5,7.7,19.4
2023,25.63379375000001,0.0,25.4,6.7,20.6
2023,24.40715343749999,0.0,2.9,5.6,20.0
2023,21.20267729166668,0.0,24.6,11.7,18.7
2023,21.54394875,0.0,28.9,13.1,19.9
2023,21.15739364583333,0.0,9.4,11.6,21.6
2023,21.17187614583333,0.0,25.5,12.1,22.7
2023,21.51330572916667,0.0,22.6,11.9,22.4
2023,21.469580625000003,0.0,17.6,12.5,19.1
2023,22.65542604166666,0.0,5.7,9.5,18.0
2023,22.82137489583334,0.0,1.7,15.0,20.4
2023,24.930888020833333,0.0,10.7,17.3,31.6
2023,23.245220416666672,0.0,29.4,17.7,26.8
2023,24.662860729166667,0.0,24.0,13.6,23.2
2023,24.05249541666667,0.0,6.3,11.8,26.1
2023,23.4310009375,0.0,5.6,14.1,23.8
2023,22.12497260416667,14.0,17.8,11.0,24.2
2023,22.469866666666675,0.0,28.4,10.5,28.4
2023,21.577018229166672,0.0,22.5,18.5,29.2
2023,21.99454875,21.0,27.3,16.8,34.0
2023,23.70310135416668,0.0,21.1,14.9,24.3
2023,25.31654583333332,0.0,12.4,8.9,18.4
2023,29.254923125,0.0,23.9,12.5,20.9
2023,26.924612708333328,0.0,31.2,12.1,22.0
2023,27.57522270833332,13.0,32.0,17.4,27.9
2023,28.340850416666672,2.5,20.5,18.0,21.1
2023,27.66551354166667,3.0,21.9,15.3,22.5
2023,26.1538353125,0.0,31.6,16.8,30.1
2023,25.132677604166663,0.0,16.4,14.3,19.8
2023,24.45733145833334,0.0,29.2,14.1,17.6
2023,23.8190034375,3.0,10.9,14.9,19.6
2023,25.9257465625,0.0,2.4,15.4,17.8
2023,31.649486145833333,3.0,5.0,10.4,17.6
2023,26.25841572916663,0.0,23.4,14.8,22.4
2023,33.59212427083333,0.0,14.0,15.7,20.2
2023,32.18559166666667,2.5,2.7,15.9,20.4
2023,33.26755135416666,3.0,23.4,15.4,35.8
2023,29.36597729166668,2.0,16.6,20.8,36.1
2023,30.555735625,0.0,15.9,18.0,32.4
2023,31.454700104166665,0.0,13.2,16.3,25.2
2023,31.472200208333344,0.0,26.1,12.3,23.5
2023,32.9305425,0.0,28.2,13.6,21.9
2023,33.367066875,0.2,25.5,18.2,25.3
2023,31.628206875000007,0.0,24.0,17.0,33.9
2023,29.7470846875,21.0,28.5,11.2,25.7
2023,28.933038541666665,0.7,14.2,15.3,24.9
2023,29.94336656250001,0.0,28.6,14.7,23.3
2023,32.361455416666665,0.0,28.9,19.2,24.3
2023,31.169679166666658,0.0,26.1,12.0,25.1
2023,28.60646145833333,0.0,24.2,12.2,27.9
2023,28.69195781249999,0.0,20.5,9.4,23.8
2023,28.117840833333336,0.0,4.7,12.3,18.2
2023,27.88063291666665,0.0,21.5,16.3,22.0
2023,29.07748322916667,0.0,17.9,15.2,21.9
2023,28.373664375,0.0,24.6,12.0,24.8
2023,29.060160833333327,4.8,25.9,17.4,28.5
2023,29.355210520833342,0.0,11.6,15.4,22.8
2023,29.47749062500001,51.0,25.0,16.5,34.0
2023,26.44491322916668,24.0,26.1,11.7,23.2
2023,27.67092854166665,2.4,21.5,14.4,22.5
2023,31.312770624999988,0.0,6.0,14.9,21.2
2023,32.238436666666665,0.0,1.9,12.6,19.6
2023,30.29775447916668,0.0,22.4,14.4,18.7
2023,30.442783854166667,0.0,1.0,8.6,19.9
2023,33.7360903125,0.4,18.0,16.1,20.9
2023,32.55729968750001,0.0,9.6,17.5,25.1
2023,31.337959583333333,0.0,12.3,18.3,25.8
2023,30.372327083333328,0.2,19.8,20.9,22.8
2023,30.58374104166667,40.0,20.9,21.3,25.3
2023,30.29861864583333,7.0,20.8,20.3,24.5
2023,28.04716479166666,0.0,10.3,22.3,28.6
2023,30.0021275,0.0,20.3,17.4,28.2
2023,29.45651677083333,0.0,16.0,17.4,28.8
2023,32.35542802083334,0.4,18.3,17.7,19.8
2023,32.91390041666667,2.4,18.7,18.2,21.0
2023,31.092020416666667,0.0,2.8,18.2,23.6
2023,33.22272427083333,0.0,9.5,19.0,19.9
2023,34.490614375000014,0.0,4.1,19.9,24.0
2023,32.520475208333345,0.0,11.4,18.8,25.3
2023,34.24299802083332,0.0,9.2,19.1,25.4
2023,28.65356854166669,0.0,3.4,15.9,24.5
2023,30.78805479166667,0.0,1.5,19.2,25.6
2023,34.890170416666685,28.7,7.2,19.7,25.3
2023,33.70589364583333,20.6,17.6,19.8,26.0
2023,33.18138958333332,0.0,5.5,20.0,28.7
2023,30.965600208333328,0.0,6.3,19.0,24.7
2023,30.128227604166668,0.0,3.2,18.1,22.8
2023,27.842757083333325,0.0,5.5,21.0,29.9
2023,28.91130458333333,0.0,7.0,18.2,28.2
2023,29.595355625,0.0,0.4,18.5,32.7
2023,29.849383333333336,0.0,2.1,18.4,22.6
2023,28.35358916666665,0.0,15.0,14.9,22.4
2023,28.685906875,0.0,15.5,17.6,24.2
2023,29.23837135416667,0.0,14.9,20.4,26.4
2023,30.57694052083333,0.0,14.8,13.9,32.8
2023,28.181728958333338,0.0,15.5,15.9,26.4
2023,28.06393604166667,12.0,15.2,17.0,29.9
2023,26.08302093750002,23.0,12.3,17.4,26.2
2023,25.21214135416666,20.0,15.5,18.3,30.1
2023,23.196747187499994,0.1,13.3,20.3,22.1
2023,23.492139270833345,0.0,14.9,19.6,30.0
2023,25.872808958333327,0.0,15.0,12.7,29.5
2023,27.47204697916668,0.0,15.0,16.3,29.6
2023,29.39167697916666,0.0,13.8,18.4,26.0
2023,28.396077083333346,0.0,14.5,22.2,26.3
2023,29.756539791666672,0.0,13.1,20.7,30.3
2023,29.34755302083333,0.0,5.7,19.0,25.7
2023,26.008783229166664,0.0,9.2,21.3,26.1
2023,26.83869875000001,0.0,13.5,15.3,25.9
2023,28.403921249999986,0.0,13.6,14.3,23.5
2023,26.58974041666667,0.0,13.1,14.5,21.7
2023,25.89368312500001,0.0,9.3,14.3,23.8
2023,26.24001541666665,0.0,11.9,11.1,21.1
2023,26.36862489583334,0.0,7.8,14.2,21.0
2023,25.964489166666667,0.0,6.3,15.9,22.4
2023,24.59903229166667,0.0,8.9,16.8,22.9
2023,26.239769374999984,0.0,4.4,12.9,21.7
2023,35.94535281249998,0.0,11.5,14.6,26.1
2023,28.502548854166665,0.2,9.9,16.9,27.2
2023,29.257682083333336,0.0,12.1,17.8,25.9
2023,28.44175468750001,0.0,3.1,18.0,23.6
2023,26.823185729166667,0.4,3.1,14.4,23.1
2023,24.715569375,0.0,4.6,13.6,24.4
